"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","HHDI","GROSSADJ","USD_CAP","A","2003",16692.6692847894,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2004",17739.2988858607,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2005",17960.9942491454,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2006",19479.2879455416,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2007",21058.4811958092,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2008",21714.693858597,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2009",22021.5427609306,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2010",22736.4220772081,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2011",23812.751082348,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2012",24249.1292834844,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2013",25157.9411085567,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2014",25294.1963765055,
"NZL","HHDI","GROSSADJ","USD_CAP","A","2015",25816.392793327,
"DNK","HHDI","GROSSADJ","USD_CAP","A","1995",15078.7227306152,
"DNK","HHDI","GROSSADJ","USD_CAP","A","1996",15398.6588874371,
"DNK","HHDI","GROSSADJ","USD_CAP","A","1997",15707.0367360348,
"DNK","HHDI","GROSSADJ","USD_CAP","A","1998",16494.5171280517,
"DNK","HHDI","GROSSADJ","USD_CAP","A","1999",16491.3793512059,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2000",17644.6755077656,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2001",18321.7500685122,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2002",19944.7920030689,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2003",19936.1301295646,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2004",20889.6865216624,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2005",21067.2150100109,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2006",22493.161132897,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2007",23700.9184299991,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2008",24628.5000223929,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2009",25322.7411898959,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2010",27048.1422907316,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2011",27671.8631486807,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2012",28226.796578206,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2013",29302.663657286,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2014",29543.8327968615,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2015",30604.5693584342,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2016",31572.5906411682,
"DNK","HHDI","GROSSADJ","USD_CAP","A","2017",33335.3152125581,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2000",17696.1225354352,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2001",18104.273543848,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2002",19721.0039668854,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2003",20370.4889315014,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2004",21936.7841754237,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2005",22959.976522658,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2006",24682.529583785,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2007",27821.991749389,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2008",28426.5802643785,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2009",24945.1447073194,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2010",21809.0590355595,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2011",23201.1996014251,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2012",24539.3801476557,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2013",25071.358359699,
"ISL","HHDI","GROSSADJ","USD_CAP","A","2014",26020.7306308965,
"LVA","HHDI","NET","AGRWTH","A","1996",10.035827088754,
"LVA","HHDI","NET","AGRWTH","A","1997",10.4603721770544,
"LVA","HHDI","NET","AGRWTH","A","1998",-0.127468114256354,
"LVA","HHDI","NET","AGRWTH","A","1999",2.42592016987117,
"LVA","HHDI","NET","AGRWTH","A","2000",4.84450383662399,
"LVA","HHDI","NET","AGRWTH","A","2001",4.53431394920296,
"LVA","HHDI","NET","AGRWTH","A","2002",7.14688719071358,
"LVA","HHDI","NET","AGRWTH","A","2003",8.23268759410982,
"LVA","HHDI","NET","AGRWTH","A","2004",5.72156623466903,
"LVA","HHDI","NET","AGRWTH","A","2005",9.62802633416987,
"LVA","HHDI","NET","AGRWTH","A","2006",12.8371724314601,
"LVA","HHDI","NET","AGRWTH","A","2007",10.3826238163157,
"LVA","HHDI","NET","AGRWTH","A","2008",3.5816295451113,
"LVA","HHDI","NET","AGRWTH","A","2009",-12.6365699823153,
"LVA","HHDI","NET","AGRWTH","A","2010",-3.73763294304898,
"LVA","HHDI","NET","AGRWTH","A","2011",-7.48453255855759,
"LVA","HHDI","NET","AGRWTH","A","2012",2.59714098930011,
"LVA","HHDI","NET","AGRWTH","A","2013",4.53835809263636,
"LVA","HHDI","NET","AGRWTH","A","2014",2.88089203094508,
"LVA","HHDI","NET","AGRWTH","A","2015",6.70430155121955,
"LVA","HHDI","NET","AGRWTH","A","2016",4.68640796203738,
"LVA","HHDI","NET","AGRWTH","A","2017",2.22200036343265,
"LVA","HHDI","GROSSADJ","USD_CAP","A","1995",4098.07855286463,
"LVA","HHDI","GROSSADJ","USD_CAP","A","1996",4576.3060342998,
"LVA","HHDI","GROSSADJ","USD_CAP","A","1997",5143.04183972626,
"LVA","HHDI","GROSSADJ","USD_CAP","A","1998",5283.27012271115,
"LVA","HHDI","GROSSADJ","USD_CAP","A","1999",5527.96800439843,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2000",6230.20536825465,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2001",6826.29499021134,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2002",7918.85884950951,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2003",8460.82234725268,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2004",9140.11301514907,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2005",9979.72510361966,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2006",11452.6443288969,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2007",13060.0980531897,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2008",14570.1209114813,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2009",12700.1884999153,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2010",13320.641347965,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2011",12927.8623353204,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2012",14052.0537468842,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2013",15147.7860730215,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2014",15721.6906795404,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2015",16877.3400799038,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2016",17912.8184070489,
"LVA","HHDI","GROSSADJ","USD_CAP","A","2017",18971.307776804,
"ISL","HHDI","NET","AGRWTH","A","2001",1.65978008901427,
"ISL","HHDI","NET","AGRWTH","A","2002",5.73109151206441,
"ISL","HHDI","NET","AGRWTH","A","2003",5.58891592559244,
"ISL","HHDI","NET","AGRWTH","A","2004",4.95310680173737,
"ISL","HHDI","NET","AGRWTH","A","2005",4.9953721823858,
"ISL","HHDI","NET","AGRWTH","A","2006",7.33513661608902,
"ISL","HHDI","NET","AGRWTH","A","2007",12.574462907563,
"ISL","HHDI","NET","AGRWTH","A","2008",2.78923869644232,
"ISL","HHDI","NET","AGRWTH","A","2009",-13.9275572339686,
"ISL","HHDI","NET","AGRWTH","A","2010",-11.0742239793711,
"ISL","HHDI","NET","AGRWTH","A","2011",4.06109349273888,
"ISL","HHDI","NET","AGRWTH","A","2012",1.92780844696147,
"ISL","HHDI","NET","AGRWTH","A","2013",2.45898891329309,
"ISL","HHDI","NET","AGRWTH","A","2014",4.14250998139123,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2009",11396.2405531687,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2010",12954.4208481851,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2011",14585.6590717863,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2012",15287.9869534617,"E"
"TUR","HHDI","GROSSADJ","USD_CAP","A","2013",16708.3432259522,"E"
"TUR","HHDI","GROSSADJ","USD_CAP","A","2014",18071.6645365262,"E"
"TUR","HHDI","GROSSADJ","USD_CAP","A","2015",19478.1968290601,"E"
"CRI","HHDI","NET","AGRWTH","A","2013",2.67880368855967,
"CRI","HHDI","NET","AGRWTH","A","2014",3.38772756993602,
"CRI","HHDI","NET","AGRWTH","A","2015",4.68252569091992,
"CRI","HHDI","NET","AGRWTH","A","2016",7.44204702643541,
"LTU","HHDI","NET","AGRWTH","A","1996",4.19628019832127,
"LTU","HHDI","NET","AGRWTH","A","1997",10.5315648135984,
"LTU","HHDI","NET","AGRWTH","A","1998",10.0011880168046,
"LTU","HHDI","NET","AGRWTH","A","1999",1.8724997937913,
"LTU","HHDI","NET","AGRWTH","A","2000",7.99737090653898,
"LTU","HHDI","NET","AGRWTH","A","2001",2.40829350383593,
"LTU","HHDI","NET","AGRWTH","A","2002",5.97739713065329,
"LTU","HHDI","NET","AGRWTH","A","2003",7.89060003509989,
"LTU","HHDI","NET","AGRWTH","A","2004",15.9649539428239,
"LTU","HHDI","NET","AGRWTH","A","2005",6.48217776182629,
"LTU","HHDI","NET","AGRWTH","A","2006",9.04860109782928,
"LTU","HHDI","NET","AGRWTH","A","2007",1.53065659081081,
"LTU","HHDI","NET","AGRWTH","A","2008",7.0292247934815,
"LTU","HHDI","NET","AGRWTH","A","2009",-10.2184176537391,
"LTU","HHDI","NET","AGRWTH","A","2010",-0.815540254989935,
"LTU","HHDI","NET","AGRWTH","A","2011",0.868875033969711,
"LTU","HHDI","NET","AGRWTH","A","2012",0.408118149880213,
"LTU","HHDI","NET","AGRWTH","A","2013",4.11884872787877,
"LTU","HHDI","NET","AGRWTH","A","2014",1.39908442161205,
"LTU","HHDI","NET","AGRWTH","A","2015",3.00571568235076,
"LTU","HHDI","NET","AGRWTH","A","2016",3.96289404522441,
"LTU","HHDI","NET","AGRWTH","A","2017",1.42282085706124,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1995",4826.56112510564,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1996",5135.42709876707,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1997",5769.33941629402,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1998",6442.2946044209,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1999",6725.53576677409,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2000",7434.92731184559,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2001",7969.48407250974,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2002",9076.06908182875,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2003",10039.6693607396,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2004",11545.9019915281,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2005",12102.3847072852,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2006",13394.2266737107,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2007",14014.0118471144,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2008",15873.3775354066,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2009",15123.1252746889,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2010",16191.1680445798,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2011",17331.0390695081,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2012",18223.1033121383,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2013",19818.3995458162,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2014",20514.0973208285,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2015",21304.6343540438,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2016",22613.8373668053,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2017",23895.9940682465,
