"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","UNEMP","MEN","PC_LF","Q","1993-Q4",5.767525,
"CHL","UNEMP","MEN","PC_LF","Q","1994-Q1",5.936732,
"CHL","UNEMP","MEN","PC_LF","Q","1994-Q2",6.513268,
"CHL","UNEMP","MEN","PC_LF","Q","1994-Q3",7.12408,
"CHL","UNEMP","MEN","PC_LF","Q","1994-Q4",7.145167,
"CHL","UNEMP","MEN","PC_LF","Q","1995-Q1",6.680558,
"CHL","UNEMP","MEN","PC_LF","Q","1995-Q2",6.382245,
"CHL","UNEMP","MEN","PC_LF","Q","1995-Q3",6.086188,
"CHL","UNEMP","MEN","PC_LF","Q","1995-Q4",5.989143,
"CHL","UNEMP","MEN","PC_LF","Q","1996-Q1",5.950532,
"CHL","UNEMP","MEN","PC_LF","Q","1996-Q2",5.514645,
"CHL","UNEMP","MEN","PC_LF","Q","1996-Q3",5.68474,
"CHL","UNEMP","MEN","PC_LF","Q","1996-Q4",5.2358,
"CHL","UNEMP","MEN","PC_LF","Q","1997-Q1",5.366032,
"CHL","UNEMP","MEN","PC_LF","Q","1997-Q2",5.580625,
"CHL","UNEMP","MEN","PC_LF","Q","1997-Q3",5.352976,
"CHL","UNEMP","MEN","PC_LF","Q","1997-Q4",5.190378,
"CHL","UNEMP","MEN","PC_LF","Q","1998-Q1",4.859244,
"CHL","UNEMP","MEN","PC_LF","Q","1998-Q2",5.060823,
"CHL","UNEMP","MEN","PC_LF","Q","1998-Q3",5.622529,
"CHL","UNEMP","MEN","PC_LF","Q","1998-Q4",7.764185,
"CHL","UNEMP","MEN","PC_LF","Q","1999-Q1",8.836887,
"CHL","UNEMP","MEN","PC_LF","Q","1999-Q2",10.25855,
"CHL","UNEMP","MEN","PC_LF","Q","1999-Q3",10.54886,
"CHL","UNEMP","MEN","PC_LF","Q","1999-Q4",9.521822,
"CHL","UNEMP","MEN","PC_LF","Q","2000-Q1",8.458404,
"CHL","UNEMP","MEN","PC_LF","Q","2000-Q2",9.197624,
"CHL","UNEMP","MEN","PC_LF","Q","2000-Q3",10.20309,
"CHL","UNEMP","MEN","PC_LF","Q","2000-Q4",9.467597,
"CHL","UNEMP","MEN","PC_LF","Q","2001-Q1",9.781122,
"CHL","UNEMP","MEN","PC_LF","Q","2001-Q2",9.807758,
"CHL","UNEMP","MEN","PC_LF","Q","2001-Q3",9.989141,
"CHL","UNEMP","MEN","PC_LF","Q","2001-Q4",9.344956,
"CHL","UNEMP","MEN","PC_LF","Q","2002-Q1",9.807283,
"CHL","UNEMP","MEN","PC_LF","Q","2002-Q2",9.629209,
"CHL","UNEMP","MEN","PC_LF","Q","2002-Q3",9.825842,
"CHL","UNEMP","MEN","PC_LF","Q","2002-Q4",9.284399,
"CHL","UNEMP","MEN","PC_LF","Q","2003-Q1",9.176816,
"CHL","UNEMP","MEN","PC_LF","Q","2003-Q2",9.067631,
"CHL","UNEMP","MEN","PC_LF","Q","2003-Q3",9.297104,
"CHL","UNEMP","MEN","PC_LF","Q","2003-Q4",8.990515,
"CHL","UNEMP","MEN","PC_LF","Q","2004-Q1",9.129626,
"CHL","UNEMP","MEN","PC_LF","Q","2004-Q2",9.776546,
"CHL","UNEMP","MEN","PC_LF","Q","2004-Q3",9.684129,
"CHL","UNEMP","MEN","PC_LF","Q","2004-Q4",8.856147,
"CHL","UNEMP","MEN","PC_LF","Q","2005-Q1",8.570608,
"CHL","UNEMP","MEN","PC_LF","Q","2005-Q2",8.868559,
"CHL","UNEMP","MEN","PC_LF","Q","2005-Q3",8.542811,
"CHL","UNEMP","MEN","PC_LF","Q","2005-Q4",7.920441,
"CHL","UNEMP","MEN","PC_LF","Q","2006-Q1",7.574376,
"CHL","UNEMP","MEN","PC_LF","Q","2006-Q2",7.332995,
"CHL","UNEMP","MEN","PC_LF","Q","2006-Q3",6.549754,
"CHL","UNEMP","MEN","PC_LF","Q","2006-Q4",5.974361,
"CHL","UNEMP","MEN","PC_LF","Q","2007-Q1",6.063707,
"CHL","UNEMP","MEN","PC_LF","Q","2007-Q2",5.867145,
"CHL","UNEMP","MEN","PC_LF","Q","2007-Q3",6.468063,
"CHL","UNEMP","MEN","PC_LF","Q","2007-Q4",6.797787,
"CHL","UNEMP","MEN","PC_LF","Q","2008-Q1",6.69804,
"CHL","UNEMP","MEN","PC_LF","Q","2008-Q2",6.854263,
"CHL","UNEMP","MEN","PC_LF","Q","2008-Q3",6.282048,
"CHL","UNEMP","MEN","PC_LF","Q","2008-Q4",7.306986,
"CHL","UNEMP","MEN","PC_LF","Q","2009-Q1",8.630345,
"CHL","UNEMP","MEN","PC_LF","Q","2009-Q2",9.80751,
"CHL","UNEMP","MEN","PC_LF","Q","2009-Q3",9.124365,
"CHL","UNEMP","MEN","PC_LF","Q","2009-Q4",8.790414,
"CHL","UNEMP","MEN","PC_LF","Q","2010-Q1",8.257449,
"CHL","UNEMP","MEN","PC_LF","Q","2010-Q2",7.041564,
"CHL","UNEMP","MEN","PC_LF","Q","2010-Q3",6.789655,
"CHL","UNEMP","MEN","PC_LF","Q","2010-Q4",6.632719,
"CHL","UNEMP","MEN","PC_LF","Q","2011-Q1",6.5302,
"CHL","UNEMP","MEN","PC_LF","Q","2011-Q2",5.701188,
"CHL","UNEMP","MEN","PC_LF","Q","2011-Q3",6.151041,
"CHL","UNEMP","MEN","PC_LF","Q","2011-Q4",5.93181,
"CHL","UNEMP","MEN","PC_LF","Q","2012-Q1",5.459058,
"CHL","UNEMP","MEN","PC_LF","Q","2012-Q2",5.483951,
"CHL","UNEMP","MEN","PC_LF","Q","2012-Q3",5.150406,
"CHL","UNEMP","MEN","PC_LF","Q","2012-Q4",5.601788,
"CHL","UNEMP","MEN","PC_LF","Q","2013-Q1",5.545603,
"CHL","UNEMP","MEN","PC_LF","Q","2013-Q2",5.229283,
"CHL","UNEMP","MEN","PC_LF","Q","2013-Q3",4.887692,
"CHL","UNEMP","MEN","PC_LF","Q","2013-Q4",5.441231,
"CHL","UNEMP","MEN","PC_LF","Q","2014-Q1",6.236919,
"CHL","UNEMP","MEN","PC_LF","Q","2014-Q2",5.901585,
"CHL","UNEMP","MEN","PC_LF","Q","2014-Q3",5.995587,
"CHL","UNEMP","MEN","PC_LF","Q","2014-Q4",6.030506,
"CHL","UNEMP","MEN","PC_LF","Q","2015-Q1",5.593098,
"CHL","UNEMP","MEN","PC_LF","Q","2015-Q2",5.608554,
"CHL","UNEMP","MEN","PC_LF","Q","2015-Q3",5.757216,
"CHL","UNEMP","MEN","PC_LF","Q","2015-Q4",6.169464,
"CHL","UNEMP","MEN","PC_LF","Q","2016-Q1",5.856649,
"CHL","UNEMP","MEN","PC_LF","Q","2016-Q2",6.271789,
"CHL","UNEMP","MEN","PC_LF","Q","2016-Q3",6.118365,
"CHL","UNEMP","MEN","PC_LF","Q","2016-Q4",6.246577,
"CHL","UNEMP","MEN","PC_LF","Q","2017-Q1",6.229825,
"CHL","UNEMP","MEN","PC_LF","Q","2017-Q2",6.297875,
"CHL","UNEMP","MEN","PC_LF","Q","2017-Q3",6.231352,
"CHL","UNEMP","MEN","PC_LF","Q","2017-Q4",6.417961,
"CHL","UNEMP","MEN","PC_LF","Q","2018-Q1",6.447004,
"CHL","UNEMP","MEN","PC_LF","Q","2018-Q2",6.255293,
"CHL","UNEMP","MEN","PC_LF","Q","2018-Q3",6.492457,
"CHL","UNEMP","MEN","PC_LF","Q","2018-Q4",6.584608,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q1",13.88284,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q2",12.01179,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q3",11.30531,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q4",11.23373,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q1",11.05943,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q2",11.39679,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q3",10.8871,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q4",10.36421,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q1",10.46405,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q2",10.27766,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q3",9.6459,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q4",8.605995,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q1",8.204002,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q2",8.215332,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q3",7.518431,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q4",7.691185,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q1",7.404264,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q2",7.894347,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q3",7.71173,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q4",8.042454,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q1",8.297626,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q2",8.033089,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q3",8.638379,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q4",7.657584,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q1",7.06793,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q2",6.380979,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q3",6.565107,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q4",6.664398,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q1",6.580869,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q2",6.240156,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q3",6.476635,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q4",6.907155,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q1",7.340678,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q2",7.672779,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q3",7.888897,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q4",8.377023,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q1",7.673668,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q2",7.413873,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q3",7.044261,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q4",7.101422,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q1",6.865066,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q2",6.294678,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q3",6.263584,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q4",5.87369,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q1",6.125885,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q2",6.31736,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q3",6.204826,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q4",5.824353,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q1",5.545195,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q2",5.833852,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q3",6.313223,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q4",7.961534,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q1",8.83972,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q2",10.63672,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q3",10.93507,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q4",10.17011,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q1",9.038859,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q2",9.390259,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q3",10.49672,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q4",9.736478,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q1",9.962739,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q2",9.87782,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q3",10.08359,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q4",9.477517,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q1",10.02781,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q2",9.776571,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q3",9.858479,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q4",9.542798,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q1",9.583615,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q2",9.570279,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q3",9.707743,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q4",9.291183,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q1",9.533047,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q2",10.36871,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q3",10.39122,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q4",9.751295,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q1",9.366268,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q2",9.587019,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q3",9.253819,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q4",8.726729,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q1",8.586206,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q2",8.499183,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q3",7.498016,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q4",6.601826,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q1",6.874247,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q2",6.511374,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q3",7.299674,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q4",7.860427,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q1",7.657739,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q2",7.966849,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q3",7.406914,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q4",8.144679,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q1",9.342341,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q2",10.23238,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q3",9.803257,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q4",9.361273,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q1",9.134861,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q2",8.107072,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q3",7.647771,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q4",7.70069,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q1",7.345942,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q2",6.851818,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q3",7.153373,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q4",7.116384,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q1",6.611415,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q2",6.295015,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q3",6.293578,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q4",6.515549,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q1",6.217906,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q2",5.903004,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q3",5.503832,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q4",6.089634,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q1",6.476479,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q2",6.168699,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q3",6.42648,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q4",6.481184,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q1",6.148881,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q2",6.236993,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q3",6.235012,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q4",6.224124,
"CHL","UNEMP","TOT","PC_LF","Q","2016-Q1",6.288165,
"CHL","UNEMP","TOT","PC_LF","Q","2016-Q2",6.576473,
"CHL","UNEMP","TOT","PC_LF","Q","2016-Q3",6.560701,
"CHL","UNEMP","TOT","PC_LF","Q","2016-Q4",6.523048,
"CHL","UNEMP","TOT","PC_LF","Q","2017-Q1",6.630429,
"CHL","UNEMP","TOT","PC_LF","Q","2017-Q2",6.706674,
"CHL","UNEMP","TOT","PC_LF","Q","2017-Q3",6.514915,
"CHL","UNEMP","TOT","PC_LF","Q","2017-Q4",6.825641,
"CHL","UNEMP","TOT","PC_LF","Q","2018-Q1",6.913597,
"CHL","UNEMP","TOT","PC_LF","Q","2018-Q2",6.836677,
"CHL","UNEMP","TOT","PC_LF","Q","2018-Q3",6.893142,
"CHL","UNEMP","TOT","PC_LF","Q","2018-Q4",7.217242,
"CHL","UNEMP","WOMEN","PC_LF","Q","1986-Q1",17.04152,
"CHL","UNEMP","WOMEN","PC_LF","Q","1986-Q2",14.59556,
"CHL","UNEMP","WOMEN","PC_LF","Q","1986-Q3",14.44113,
"CHL","UNEMP","WOMEN","PC_LF","Q","1986-Q4",14.18457,
"CHL","UNEMP","WOMEN","PC_LF","Q","1987-Q1",14.3768,
"CHL","UNEMP","WOMEN","PC_LF","Q","1987-Q2",15.33438,
"CHL","UNEMP","WOMEN","PC_LF","Q","1987-Q3",14.13692,
"CHL","UNEMP","WOMEN","PC_LF","Q","1987-Q4",13.77634,
"CHL","UNEMP","WOMEN","PC_LF","Q","1988-Q1",14.08759,
"CHL","UNEMP","WOMEN","PC_LF","Q","1988-Q2",14.2039,
"CHL","UNEMP","WOMEN","PC_LF","Q","1988-Q3",13.82934,
"CHL","UNEMP","WOMEN","PC_LF","Q","1988-Q4",12.03974,
"CHL","UNEMP","WOMEN","PC_LF","Q","1989-Q1",11.02843,
"CHL","UNEMP","WOMEN","PC_LF","Q","1989-Q2",11.13857,
"CHL","UNEMP","WOMEN","PC_LF","Q","1989-Q3",9.869662,
"CHL","UNEMP","WOMEN","PC_LF","Q","1989-Q4",10.15904,
"CHL","UNEMP","WOMEN","PC_LF","Q","1990-Q1",9.614571,
"CHL","UNEMP","WOMEN","PC_LF","Q","1990-Q2",9.936893,
"CHL","UNEMP","WOMEN","PC_LF","Q","1990-Q3",9.216022,
"CHL","UNEMP","WOMEN","PC_LF","Q","1990-Q4",9.830251,
"CHL","UNEMP","WOMEN","PC_LF","Q","1991-Q1",10.35622,
"CHL","UNEMP","WOMEN","PC_LF","Q","1991-Q2",9.826694,
"CHL","UNEMP","WOMEN","PC_LF","Q","1991-Q3",11.0234,
"CHL","UNEMP","WOMEN","PC_LF","Q","1991-Q4",9.99986,
"CHL","UNEMP","WOMEN","PC_LF","Q","1992-Q1",8.989906,
"CHL","UNEMP","WOMEN","PC_LF","Q","1992-Q2",8.338048,
"CHL","UNEMP","WOMEN","PC_LF","Q","1992-Q3",9.125026,
"CHL","UNEMP","WOMEN","PC_LF","Q","1992-Q4",9.441452,
"CHL","UNEMP","WOMEN","PC_LF","Q","1993-Q1",9.255327,
"CHL","UNEMP","WOMEN","PC_LF","Q","1993-Q2",8.524544,
"CHL","UNEMP","WOMEN","PC_LF","Q","1993-Q3",8.997,
"CHL","UNEMP","WOMEN","PC_LF","Q","1993-Q4",9.361221,
"CHL","UNEMP","WOMEN","PC_LF","Q","1994-Q1",10.36067,
"CHL","UNEMP","WOMEN","PC_LF","Q","1994-Q2",10.17452,
"CHL","UNEMP","WOMEN","PC_LF","Q","1994-Q3",9.569865,
"CHL","UNEMP","WOMEN","PC_LF","Q","1994-Q4",11.00205,
"CHL","UNEMP","WOMEN","PC_LF","Q","1995-Q1",9.807076,
"CHL","UNEMP","WOMEN","PC_LF","Q","1995-Q2",9.646805,
"CHL","UNEMP","WOMEN","PC_LF","Q","1995-Q3",9.125398,
"CHL","UNEMP","WOMEN","PC_LF","Q","1995-Q4",9.491952,
"CHL","UNEMP","WOMEN","PC_LF","Q","1996-Q1",8.798288,
"CHL","UNEMP","WOMEN","PC_LF","Q","1996-Q2",7.951574,
"CHL","UNEMP","WOMEN","PC_LF","Q","1996-Q3",7.506671,
"CHL","UNEMP","WOMEN","PC_LF","Q","1996-Q4",7.233608,
"CHL","UNEMP","WOMEN","PC_LF","Q","1997-Q1",7.744228,
"CHL","UNEMP","WOMEN","PC_LF","Q","1997-Q2",7.850335,
"CHL","UNEMP","WOMEN","PC_LF","Q","1997-Q3",7.90225,
"CHL","UNEMP","WOMEN","PC_LF","Q","1997-Q4",7.139391,
"CHL","UNEMP","WOMEN","PC_LF","Q","1998-Q1",6.967784,
"CHL","UNEMP","WOMEN","PC_LF","Q","1998-Q2",7.409312,
"CHL","UNEMP","WOMEN","PC_LF","Q","1998-Q3",7.717203,
"CHL","UNEMP","WOMEN","PC_LF","Q","1998-Q4",8.361176,
"CHL","UNEMP","WOMEN","PC_LF","Q","1999-Q1",8.8455,
"CHL","UNEMP","WOMEN","PC_LF","Q","1999-Q2",11.40479,
"CHL","UNEMP","WOMEN","PC_LF","Q","1999-Q3",11.70692,
"CHL","UNEMP","WOMEN","PC_LF","Q","1999-Q4",11.45522,
"CHL","UNEMP","WOMEN","PC_LF","Q","2000-Q1",10.19451,
"CHL","UNEMP","WOMEN","PC_LF","Q","2000-Q2",9.776178,
"CHL","UNEMP","WOMEN","PC_LF","Q","2000-Q3",11.08296,
"CHL","UNEMP","WOMEN","PC_LF","Q","2000-Q4",10.27929,
"CHL","UNEMP","WOMEN","PC_LF","Q","2001-Q1",10.33417,
"CHL","UNEMP","WOMEN","PC_LF","Q","2001-Q2",10.02051,
"CHL","UNEMP","WOMEN","PC_LF","Q","2001-Q3",10.27427,
"CHL","UNEMP","WOMEN","PC_LF","Q","2001-Q4",9.744973,
"CHL","UNEMP","WOMEN","PC_LF","Q","2002-Q1",10.47331,
"CHL","UNEMP","WOMEN","PC_LF","Q","2002-Q2",10.07643,
"CHL","UNEMP","WOMEN","PC_LF","Q","2002-Q3",9.924266,
"CHL","UNEMP","WOMEN","PC_LF","Q","2002-Q4",10.05886,
"CHL","UNEMP","WOMEN","PC_LF","Q","2003-Q1",10.36896,
"CHL","UNEMP","WOMEN","PC_LF","Q","2003-Q2",10.5377,
"CHL","UNEMP","WOMEN","PC_LF","Q","2003-Q3",10.50808,
"CHL","UNEMP","WOMEN","PC_LF","Q","2003-Q4",9.867246,
"CHL","UNEMP","WOMEN","PC_LF","Q","2004-Q1",10.28633,
"CHL","UNEMP","WOMEN","PC_LF","Q","2004-Q2",11.46461,
"CHL","UNEMP","WOMEN","PC_LF","Q","2004-Q3",11.69223,
"CHL","UNEMP","WOMEN","PC_LF","Q","2004-Q4",11.35868,
"CHL","UNEMP","WOMEN","PC_LF","Q","2005-Q1",10.7847,
"CHL","UNEMP","WOMEN","PC_LF","Q","2005-Q2",10.85763,
"CHL","UNEMP","WOMEN","PC_LF","Q","2005-Q3",10.52552,
"CHL","UNEMP","WOMEN","PC_LF","Q","2005-Q4",10.16632,
"CHL","UNEMP","WOMEN","PC_LF","Q","2006-Q1",10.39782,
"CHL","UNEMP","WOMEN","PC_LF","Q","2006-Q2",10.5632,
"CHL","UNEMP","WOMEN","PC_LF","Q","2006-Q3",9.211671,
"CHL","UNEMP","WOMEN","PC_LF","Q","2006-Q4",7.733284,
"CHL","UNEMP","WOMEN","PC_LF","Q","2007-Q1",8.305595,
"CHL","UNEMP","WOMEN","PC_LF","Q","2007-Q2",7.655593,
"CHL","UNEMP","WOMEN","PC_LF","Q","2007-Q3",8.760808,
"CHL","UNEMP","WOMEN","PC_LF","Q","2007-Q4",9.699771,
"CHL","UNEMP","WOMEN","PC_LF","Q","2008-Q1",9.297148,
"CHL","UNEMP","WOMEN","PC_LF","Q","2008-Q2",9.844664,
"CHL","UNEMP","WOMEN","PC_LF","Q","2008-Q3",9.31609,
"CHL","UNEMP","WOMEN","PC_LF","Q","2008-Q4",9.548906,
"CHL","UNEMP","WOMEN","PC_LF","Q","2009-Q1",10.53619,
"CHL","UNEMP","WOMEN","PC_LF","Q","2009-Q2",10.93913,
"CHL","UNEMP","WOMEN","PC_LF","Q","2009-Q3",10.92967,
"CHL","UNEMP","WOMEN","PC_LF","Q","2009-Q4",10.29213,
"CHL","UNEMP","WOMEN","PC_LF","Q","2010-Q1",10.49774,
"CHL","UNEMP","WOMEN","PC_LF","Q","2010-Q2",9.752709,
"CHL","UNEMP","WOMEN","PC_LF","Q","2010-Q3",8.955675,
"CHL","UNEMP","WOMEN","PC_LF","Q","2010-Q4",9.315778,
"CHL","UNEMP","WOMEN","PC_LF","Q","2011-Q1",8.577627,
"CHL","UNEMP","WOMEN","PC_LF","Q","2011-Q2",8.549152,
"CHL","UNEMP","WOMEN","PC_LF","Q","2011-Q3",8.631857,
"CHL","UNEMP","WOMEN","PC_LF","Q","2011-Q4",8.852799,
"CHL","UNEMP","WOMEN","PC_LF","Q","2012-Q1",8.293836,
"CHL","UNEMP","WOMEN","PC_LF","Q","2012-Q2",7.482399,
"CHL","UNEMP","WOMEN","PC_LF","Q","2012-Q3",7.943256,
"CHL","UNEMP","WOMEN","PC_LF","Q","2012-Q4",7.85535,
"CHL","UNEMP","WOMEN","PC_LF","Q","2013-Q1",7.195415,
"CHL","UNEMP","WOMEN","PC_LF","Q","2013-Q2",6.87871,
"CHL","UNEMP","WOMEN","PC_LF","Q","2013-Q3",6.40297,
"CHL","UNEMP","WOMEN","PC_LF","Q","2013-Q4",7.030565,
"CHL","UNEMP","WOMEN","PC_LF","Q","2014-Q1",6.819166,
"CHL","UNEMP","WOMEN","PC_LF","Q","2014-Q2",6.552625,
"CHL","UNEMP","WOMEN","PC_LF","Q","2014-Q3",7.034201,
"CHL","UNEMP","WOMEN","PC_LF","Q","2014-Q4",7.129079,
"CHL","UNEMP","WOMEN","PC_LF","Q","2015-Q1",6.953137,
"CHL","UNEMP","WOMEN","PC_LF","Q","2015-Q2",7.134664,
"CHL","UNEMP","WOMEN","PC_LF","Q","2015-Q3",6.918159,
"CHL","UNEMP","WOMEN","PC_LF","Q","2015-Q4",6.302255,
"CHL","UNEMP","WOMEN","PC_LF","Q","2016-Q1",6.912228,
"CHL","UNEMP","WOMEN","PC_LF","Q","2016-Q2",7.012834,
"CHL","UNEMP","WOMEN","PC_LF","Q","2016-Q3",7.195101,
"CHL","UNEMP","WOMEN","PC_LF","Q","2016-Q4",6.91933,
"CHL","UNEMP","WOMEN","PC_LF","Q","2017-Q1",7.20916,
"CHL","UNEMP","WOMEN","PC_LF","Q","2017-Q2",7.290176,
"CHL","UNEMP","WOMEN","PC_LF","Q","2017-Q3",6.914219,
"CHL","UNEMP","WOMEN","PC_LF","Q","2017-Q4",7.40025,
"CHL","UNEMP","WOMEN","PC_LF","Q","2018-Q1",7.561502,
"CHL","UNEMP","WOMEN","PC_LF","Q","2018-Q2",7.650604,
"CHL","UNEMP","WOMEN","PC_LF","Q","2018-Q3",7.455081,
"CHL","UNEMP","WOMEN","PC_LF","Q","2018-Q4",8.095235,
"EST","UNEMP","MEN","PC_LF","Q","2000-Q1",15.72277,
"EST","UNEMP","MEN","PC_LF","Q","2000-Q2",14.68193,
"EST","UNEMP","MEN","PC_LF","Q","2000-Q3",16.4071,
"EST","UNEMP","MEN","PC_LF","Q","2000-Q4",16.59696,
"EST","UNEMP","MEN","PC_LF","Q","2001-Q1",13.69393,
