"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HHEXP","TOT","MLN_USD","A","1960",14526.0841,
"AUS","HHEXP","TOT","MLN_USD","A","1961",14964.5525,
"AUS","HHEXP","TOT","MLN_USD","A","1962",16296.7539,
"AUS","HHEXP","TOT","MLN_USD","A","1963",17437.5301,
"AUS","HHEXP","TOT","MLN_USD","A","1964",18637.78,
"AUS","HHEXP","TOT","MLN_USD","A","1965",19922.2238,
"AUS","HHEXP","TOT","MLN_USD","A","1966",21453.146,
"AUS","HHEXP","TOT","MLN_USD","A","1967",23289.0776,
"AUS","HHEXP","TOT","MLN_USD","A","1968",25626.4905,
"AUS","HHEXP","TOT","MLN_USD","A","1969",28224.0448,
"AUS","HHEXP","TOT","MLN_USD","A","1970",32012.825,
"AUS","HHEXP","TOT","MLN_USD","A","1971",34979.4877,
"AUS","HHEXP","TOT","MLN_USD","A","1972",37950.9634,
"AUS","HHEXP","TOT","MLN_USD","A","1973",42137.9357,
"AUS","HHEXP","TOT","MLN_USD","A","1974",48190.0341,
"AUS","HHEXP","TOT","MLN_USD","A","1975",53971.1397,
"AUS","HHEXP","TOT","MLN_USD","A","1976",59073.4051,
"AUS","HHEXP","TOT","MLN_USD","A","1977",63728.9872,
"AUS","HHEXP","TOT","MLN_USD","A","1978",69809.2745,
"AUS","HHEXP","TOT","MLN_USD","A","1979",77074.084,
"AUS","HHEXP","TOT","MLN_USD","A","1980",86734.6278,
"AUS","HHEXP","TOT","MLN_USD","A","1981",99865.3573,
"AUS","HHEXP","TOT","MLN_USD","A","1982",107350.8593,
"AUS","HHEXP","TOT","MLN_USD","A","1983",111519.122,
"AUS","HHEXP","TOT","MLN_USD","A","1984",116745.1643,
"AUS","HHEXP","TOT","MLN_USD","A","1985",129017.5602,
"AUS","HHEXP","TOT","MLN_USD","A","1986",135848.4983,
"AUS","HHEXP","TOT","MLN_USD","A","1987",144477.5911,
"AUS","HHEXP","TOT","MLN_USD","A","1988",153792.7096,
"AUS","HHEXP","TOT","MLN_USD","A","1989",165020.5839,
"AUS","HHEXP","TOT","MLN_USD","A","1990",173582.9668,
"AUS","HHEXP","TOT","MLN_USD","A","1991",184691.8167,
"AUS","HHEXP","TOT","MLN_USD","A","1992",194502.9815,
"AUS","HHEXP","TOT","MLN_USD","A","1993",204790.9362,
"AUS","HHEXP","TOT","MLN_USD","A","1994",220243.9558,
"AUS","HHEXP","TOT","MLN_USD","A","1995",232217.9618,
"AUS","HHEXP","TOT","MLN_USD","A","1996",242155.7652,
"AUS","HHEXP","TOT","MLN_USD","A","1997",258950.9396,
"AUS","HHEXP","TOT","MLN_USD","A","1998",277981.8804,
"AUS","HHEXP","TOT","MLN_USD","A","1999",296001.3879,
"AUS","HHEXP","TOT","MLN_USD","A","2000",315401.4358,
"AUS","HHEXP","TOT","MLN_USD","A","2001",329105.0885,
"AUS","HHEXP","TOT","MLN_USD","A","2002",350556.3462,
"AUS","HHEXP","TOT","MLN_USD","A","2003",368646.1287,
"AUS","HHEXP","TOT","MLN_USD","A","2004",389198.2009,
"AUS","HHEXP","TOT","MLN_USD","A","2005",407168.6849,
"AUS","HHEXP","TOT","MLN_USD","A","2006",439267.2516,
"AUS","HHEXP","TOT","MLN_USD","A","2007",467302.3105,
"AUS","HHEXP","TOT","MLN_USD","A","2008",466892.529,
"AUS","HHEXP","TOT","MLN_USD","A","2009",507114.5079,
"AUS","HHEXP","TOT","MLN_USD","A","2010",516094.936,
"AUS","HHEXP","TOT","MLN_USD","A","2011",541015.2319,
"AUS","HHEXP","TOT","MLN_USD","A","2012",554224.7853,
"AUS","HHEXP","TOT","MLN_USD","A","2013",618420.0903,
"AUS","HHEXP","TOT","MLN_USD","A","2014",639703.7717,
"AUS","HHEXP","TOT","MLN_USD","A","2015",656388.307,
"AUS","HHEXP","TOT","MLN_USD","A","2016",689909.2302,
"AUS","HHEXP","TOT","MLN_USD","A","2017",722972.0911,
"AUT","HHEXP","TOT","MLN_USD","A","1970",15349.4386,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1971",17012.878,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1972",18632.5759,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1973",20427.8359,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1974",23040.3056,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1975",26340.6973,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1976",29304.9657,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1977",33191.0117,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1978",34285.3717,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1979",38865.7036,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1980",43640.9309,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1981",48583.7752,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1982",52764.4436,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1983",57667.7631,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1984",58674.9101,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1985",61914.0083,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1986",63713.2848,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1987",66009.4523,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1988",69923.2722,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1989",75057.8809,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1990",81120.0027,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1991",85914.2279,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1992",90811.7039,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1993",93273.6047,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1994",96940.8433,"E"
"AUT","HHEXP","TOT","MLN_USD","A","1995",100176.2983,
"AUT","HHEXP","TOT","MLN_USD","A","1996",105098.1469,
"AUT","HHEXP","TOT","MLN_USD","A","1997",107471.635,
"AUT","HHEXP","TOT","MLN_USD","A","1998",111903.514,
"AUT","HHEXP","TOT","MLN_USD","A","1999",114549.447,
"AUT","HHEXP","TOT","MLN_USD","A","2000",122759.1042,
"AUT","HHEXP","TOT","MLN_USD","A","2001",125173.7732,
"AUT","HHEXP","TOT","MLN_USD","A","2002",130389.127,
"AUT","HHEXP","TOT","MLN_USD","A","2003",136336.1706,
"AUT","HHEXP","TOT","MLN_USD","A","2004",143563.4304,
"AUT","HHEXP","TOT","MLN_USD","A","2005",149903.8941,
"AUT","HHEXP","TOT","MLN_USD","A","2006",160076.7664,
"AUT","HHEXP","TOT","MLN_USD","A","2007",164146.6024,
"AUT","HHEXP","TOT","MLN_USD","A","2008",171924.4594,
"AUT","HHEXP","TOT","MLN_USD","A","2009",175903.1835,
"AUT","HHEXP","TOT","MLN_USD","A","2010",181057.5234,
"AUT","HHEXP","TOT","MLN_USD","A","2011",191942.4901,
"AUT","HHEXP","TOT","MLN_USD","A","2012",201680.9001,
"AUT","HHEXP","TOT","MLN_USD","A","2013",209858.1664,
"AUT","HHEXP","TOT","MLN_USD","A","2014",213990.2364,
"AUT","HHEXP","TOT","MLN_USD","A","2015",217778.4079,
"AUT","HHEXP","TOT","MLN_USD","A","2016",226353.8431,
"AUT","HHEXP","TOT","MLN_USD","A","2017",236458.2785,
"BEL","HHEXP","TOT","MLN_USD","A","1970",19070.6197,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1971",20965.5263,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1972",23004.2301,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1973",25945.4248,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1974",29121.3027,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1975",32174.866,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1976",35746.8349,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1977",38849.6658,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1978",42560.5479,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1979",48180.2056,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1980",55356.6925,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1981",62156.7204,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1982",67334.4152,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1983",70834.5994,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1984",73748.7031,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1985",78435.5672,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1986",80230.8688,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1987",83734.9046,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1988",88734.0208,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1989",94313.7013,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1990",100925.2685,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1991",107417.3219,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1992",110211.4332,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1993",110623.4317,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1994",115813.1825,"E"
"BEL","HHEXP","TOT","MLN_USD","A","1995",120424.2077,
"BEL","HHEXP","TOT","MLN_USD","A","1996",123557.8151,
"BEL","HHEXP","TOT","MLN_USD","A","1997",127818.7283,
"BEL","HHEXP","TOT","MLN_USD","A","1998",131782.2162,
"BEL","HHEXP","TOT","MLN_USD","A","1999",135304.7825,
"BEL","HHEXP","TOT","MLN_USD","A","2000",148670.1898,
"BEL","HHEXP","TOT","MLN_USD","A","2001",154581.9104,
"BEL","HHEXP","TOT","MLN_USD","A","2002",160564.9189,
"BEL","HHEXP","TOT","MLN_USD","A","2003",163169.0599,
"BEL","HHEXP","TOT","MLN_USD","A","2004",167337.0468,
"BEL","HHEXP","TOT","MLN_USD","A","2005",173377.879,
"BEL","HHEXP","TOT","MLN_USD","A","2006",184703.601,
"BEL","HHEXP","TOT","MLN_USD","A","2007",192622.463,
"BEL","HHEXP","TOT","MLN_USD","A","2008",205087.533,
"BEL","HHEXP","TOT","MLN_USD","A","2009",208226.1745,
"BEL","HHEXP","TOT","MLN_USD","A","2010",221061.1901,
"BEL","HHEXP","TOT","MLN_USD","A","2011",229903.9927,
"BEL","HHEXP","TOT","MLN_USD","A","2012",238424.7175,
"BEL","HHEXP","TOT","MLN_USD","A","2013",247372.873,
"BEL","HHEXP","TOT","MLN_USD","A","2014",252012.6947,
"BEL","HHEXP","TOT","MLN_USD","A","2015",256151.6038,
"BEL","HHEXP","TOT","MLN_USD","A","2016",267299.0729,
"BEL","HHEXP","TOT","MLN_USD","A","2017",279638.4463,
"CAN","HHEXP","TOT","MLN_USD","A","1970",53670.8336,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1971",58514.6636,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1972",64443.9761,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1973",70916.4394,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1974",78218.8702,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1975",89298.4296,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1976",97867.2897,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1977",108561.1517,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1978",121927.3305,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1979",134028.4746,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1980",148981.4432,"E"
"CAN","HHEXP","TOT","MLN_USD","A","1981",166114.5989,
"CAN","HHEXP","TOT","MLN_USD","A","1982",173683.3933,
"CAN","HHEXP","TOT","MLN_USD","A","1983",187321.076,
"CAN","HHEXP","TOT","MLN_USD","A","1984",203894.2251,
"CAN","HHEXP","TOT","MLN_USD","A","1985",221970.1809,
"CAN","HHEXP","TOT","MLN_USD","A","1986",237210.4512,
"CAN","HHEXP","TOT","MLN_USD","A","1987",250876.9919,
"CAN","HHEXP","TOT","MLN_USD","A","1988",268688.7267,
"CAN","HHEXP","TOT","MLN_USD","A","1989",287647.2765,
"CAN","HHEXP","TOT","MLN_USD","A","1990",304220.3463,
"CAN","HHEXP","TOT","MLN_USD","A","1991",315884.8409,
"CAN","HHEXP","TOT","MLN_USD","A","1992",328337.276,
"CAN","HHEXP","TOT","MLN_USD","A","1993",344819.5538,
"CAN","HHEXP","TOT","MLN_USD","A","1994",361331.8809,
"CAN","HHEXP","TOT","MLN_USD","A","1995",373748.6639,
"CAN","HHEXP","TOT","MLN_USD","A","1996",390769.3503,
"CAN","HHEXP","TOT","MLN_USD","A","1997",417715.074,
"CAN","HHEXP","TOT","MLN_USD","A","1998",440313.1594,
"CAN","HHEXP","TOT","MLN_USD","A","1999",462392.8251,
"CAN","HHEXP","TOT","MLN_USD","A","2000",477308.951,
"CAN","HHEXP","TOT","MLN_USD","A","2001",501299.9841,
"CAN","HHEXP","TOT","MLN_USD","A","2002",527461.4257,
"CAN","HHEXP","TOT","MLN_USD","A","2003",552908.4551,
"CAN","HHEXP","TOT","MLN_USD","A","2004",575344.6446,
"CAN","HHEXP","TOT","MLN_USD","A","2005",617200.7434,
"CAN","HHEXP","TOT","MLN_USD","A","2006",655623.9127,
"CAN","HHEXP","TOT","MLN_USD","A","2007",691589.6996,
"CAN","HHEXP","TOT","MLN_USD","A","2008",709012.5298,
"CAN","HHEXP","TOT","MLN_USD","A","2009",731037.1461,
"CAN","HHEXP","TOT","MLN_USD","A","2010",755935.2937,
"CAN","HHEXP","TOT","MLN_USD","A","2011",777407.9765,
"CAN","HHEXP","TOT","MLN_USD","A","2012",799486.221,
"CAN","HHEXP","TOT","MLN_USD","A","2013",845427.7668,
"CAN","HHEXP","TOT","MLN_USD","A","2014",880277.3043,
"CAN","HHEXP","TOT","MLN_USD","A","2015",896222.1125,
"CAN","HHEXP","TOT","MLN_USD","A","2016",926188.0154,
"CAN","HHEXP","TOT","MLN_USD","A","2017",965196.7449,
"CZE","HHEXP","TOT","MLN_USD","A","1990",64510.523,"E"
"CZE","HHEXP","TOT","MLN_USD","A","1991",56663.2019,"E"
"CZE","HHEXP","TOT","MLN_USD","A","1992",62455.0686,"E"
"CZE","HHEXP","TOT","MLN_USD","A","1993",62054.9949,"E"
"CZE","HHEXP","TOT","MLN_USD","A","1994",63996.6698,"E"
"CZE","HHEXP","TOT","MLN_USD","A","1995",68621.6035,
"CZE","HHEXP","TOT","MLN_USD","A","1996",73543.0103,
"CZE","HHEXP","TOT","MLN_USD","A","1997",77022.1197,
"CZE","HHEXP","TOT","MLN_USD","A","1998",76581.2024,
"CZE","HHEXP","TOT","MLN_USD","A","1999",79339.6745,
"CZE","HHEXP","TOT","MLN_USD","A","2000",82846.9543,
"CZE","HHEXP","TOT","MLN_USD","A","2001",88425.9323,
"CZE","HHEXP","TOT","MLN_USD","A","2002",91405.1474,
"CZE","HHEXP","TOT","MLN_USD","A","2003",97703.131,
"CZE","HHEXP","TOT","MLN_USD","A","2004",102336.8523,
"CZE","HHEXP","TOT","MLN_USD","A","2005",105777.9749,
"CZE","HHEXP","TOT","MLN_USD","A","2006",112657.1575,
"CZE","HHEXP","TOT","MLN_USD","A","2007",122127.2907,
"CZE","HHEXP","TOT","MLN_USD","A","2008",135079.8873,
"CZE","HHEXP","TOT","MLN_USD","A","2009",138141.976,
"CZE","HHEXP","TOT","MLN_USD","A","2010",139892.667,
"CZE","HHEXP","TOT","MLN_USD","A","2011",146265.8978,
"CZE","HHEXP","TOT","MLN_USD","A","2012",148175.1884,
"CZE","HHEXP","TOT","MLN_USD","A","2013",156167.831,
"CZE","HHEXP","TOT","MLN_USD","A","2014",160926.4926,
"CZE","HHEXP","TOT","MLN_USD","A","2015",164291.3492,
"CZE","HHEXP","TOT","MLN_USD","A","2016",172784.3202,
"CZE","HHEXP","TOT","MLN_USD","A","2017",188446.3992,
"DNK","HHEXP","TOT","MLN_USD","A","1966",9532.9421,
"DNK","HHEXP","TOT","MLN_USD","A","1967",10235.498,
"DNK","HHEXP","TOT","MLN_USD","A","1968",10916.0001,
"DNK","HHEXP","TOT","MLN_USD","A","1969",11940.5836,
"DNK","HHEXP","TOT","MLN_USD","A","1970",11384.0816,
"DNK","HHEXP","TOT","MLN_USD","A","1971",11991.5102,
"DNK","HHEXP","TOT","MLN_USD","A","1972",12379.5876,
"DNK","HHEXP","TOT","MLN_USD","A","1973",13899.3156,
"DNK","HHEXP","TOT","MLN_USD","A","1974",15066.2086,
"DNK","HHEXP","TOT","MLN_USD","A","1975",16553.208,
"DNK","HHEXP","TOT","MLN_USD","A","1976",18888.2379,
"DNK","HHEXP","TOT","MLN_USD","A","1977",20559.9759,
"DNK","HHEXP","TOT","MLN_USD","A","1978",22152.3784,
"DNK","HHEXP","TOT","MLN_USD","A","1979",24782.2841,
"DNK","HHEXP","TOT","MLN_USD","A","1980",26699.8647,
"DNK","HHEXP","TOT","MLN_USD","A","1981",29165.721,
"DNK","HHEXP","TOT","MLN_USD","A","1982",31414.4325,
"DNK","HHEXP","TOT","MLN_USD","A","1983",33050.4999,
"DNK","HHEXP","TOT","MLN_USD","A","1984",35754.7937,
"DNK","HHEXP","TOT","MLN_USD","A","1985",38314.8395,
"DNK","HHEXP","TOT","MLN_USD","A","1986",41271.0226,
"DNK","HHEXP","TOT","MLN_USD","A","1987",41316.213,
"DNK","HHEXP","TOT","MLN_USD","A","1988",42007.4791,
"DNK","HHEXP","TOT","MLN_USD","A","1989",43706.9022,
"DNK","HHEXP","TOT","MLN_USD","A","1990",45285.711,
"DNK","HHEXP","TOT","MLN_USD","A","1991",47609.6458,
"DNK","HHEXP","TOT","MLN_USD","A","1992",49689.9391,
"DNK","HHEXP","TOT","MLN_USD","A","1993",50610.1607,
"DNK","HHEXP","TOT","MLN_USD","A","1994",55694.1132,
"DNK","HHEXP","TOT","MLN_USD","A","1995",58185.5848,
"DNK","HHEXP","TOT","MLN_USD","A","1996",60727.9338,
"DNK","HHEXP","TOT","MLN_USD","A","1997",63787.822,
"DNK","HHEXP","TOT","MLN_USD","A","1998",66497.524,
"DNK","HHEXP","TOT","MLN_USD","A","1999",66964.616,
"DNK","HHEXP","TOT","MLN_USD","A","2000",69676.0269,
"DNK","HHEXP","TOT","MLN_USD","A","2001",71242.3644,
"DNK","HHEXP","TOT","MLN_USD","A","2002",74803.4922,
"DNK","HHEXP","TOT","MLN_USD","A","2003",75857.8201,
"DNK","HHEXP","TOT","MLN_USD","A","2004",82281.9701,
"DNK","HHEXP","TOT","MLN_USD","A","2005",85791.3897,
"DNK","HHEXP","TOT","MLN_USD","A","2006",93209.2017,
"DNK","HHEXP","TOT","MLN_USD","A","2007",98022.1317,
"DNK","HHEXP","TOT","MLN_USD","A","2008",104243.0384,
"DNK","HHEXP","TOT","MLN_USD","A","2009",104523.1802,
"DNK","HHEXP","TOT","MLN_USD","A","2010",109897.8061,
"DNK","HHEXP","TOT","MLN_USD","A","2011",114610.0402,
"DNK","HHEXP","TOT","MLN_USD","A","2012",116294.7024,
"DNK","HHEXP","TOT","MLN_USD","A","2013",121088.8766,
"DNK","HHEXP","TOT","MLN_USD","A","2014",123422.4574,
"DNK","HHEXP","TOT","MLN_USD","A","2015",127242.1571,
"DNK","HHEXP","TOT","MLN_USD","A","2016",131774.6632,
"DNK","HHEXP","TOT","MLN_USD","A","2017",141711.7825,
"FIN","HHEXP","TOT","MLN_USD","A","1970",8160.5176,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1971",8649.1698,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1972",9809.3602,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1973",10817.0693,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1974",11767.0836,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1975",13568.0431,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1976",14513.7099,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1977",15585.0255,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1978",17172.4204,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1979",19529.0926,"E"
"FIN","HHEXP","TOT","MLN_USD","A","1980",22054.3802,
"FIN","HHEXP","TOT","MLN_USD","A","1981",24386.1976,
"FIN","HHEXP","TOT","MLN_USD","A","1982",27183.7105,
"FIN","HHEXP","TOT","MLN_USD","A","1983",29026.9761,
"FIN","HHEXP","TOT","MLN_USD","A","1984",30626.8487,
"FIN","HHEXP","TOT","MLN_USD","A","1985",32857.1008,
"FIN","HHEXP","TOT","MLN_USD","A","1986",34500.7994,
"FIN","HHEXP","TOT","MLN_USD","A","1987",36623.3753,
"FIN","HHEXP","TOT","MLN_USD","A","1988",38837.9239,
"FIN","HHEXP","TOT","MLN_USD","A","1989",41980.2835,
"FIN","HHEXP","TOT","MLN_USD","A","1990",43575.9308,
"FIN","HHEXP","TOT","MLN_USD","A","1991",44991.8011,
"FIN","HHEXP","TOT","MLN_USD","A","1992",45125.7181,
"FIN","HHEXP","TOT","MLN_USD","A","1993",45758.072,
"FIN","HHEXP","TOT","MLN_USD","A","1994",47418.5845,
"FIN","HHEXP","TOT","MLN_USD","A","1995",48888.6585,
"FIN","HHEXP","TOT","MLN_USD","A","1996",50901.9939,
"FIN","HHEXP","TOT","MLN_USD","A","1997",53863.7416,
"FIN","HHEXP","TOT","MLN_USD","A","1998",57215.9898,
"FIN","HHEXP","TOT","MLN_USD","A","1999",59919.1553,
"FIN","HHEXP","TOT","MLN_USD","A","2000",63472.4154,
"FIN","HHEXP","TOT","MLN_USD","A","2001",65707.4591,
"FIN","HHEXP","TOT","MLN_USD","A","2002",68826.527,
"FIN","HHEXP","TOT","MLN_USD","A","2003",72016.8294,
"FIN","HHEXP","TOT","MLN_USD","A","2004",76976.8486,
"FIN","HHEXP","TOT","MLN_USD","A","2005",79766.2542,
"FIN","HHEXP","TOT","MLN_USD","A","2006",86349.7468,
"FIN","HHEXP","TOT","MLN_USD","A","2007",92769.2009,
"FIN","HHEXP","TOT","MLN_USD","A","2008",100382.1054,
"FIN","HHEXP","TOT","MLN_USD","A","2009",100838.0838,
"FIN","HHEXP","TOT","MLN_USD","A","2010",104898.3553,
"FIN","HHEXP","TOT","MLN_USD","A","2011",111866.8658,
"FIN","HHEXP","TOT","MLN_USD","A","2012",114183.2869,
"FIN","HHEXP","TOT","MLN_USD","A","2013",116959.3602,
"FIN","HHEXP","TOT","MLN_USD","A","2014",119116.8961,
"FIN","HHEXP","TOT","MLN_USD","A","2015",121676.5878,
"FIN","HHEXP","TOT","MLN_USD","A","2016",126088.69,
"FIN","HHEXP","TOT","MLN_USD","A","2017",132568.5859,
"FRA","HHEXP","TOT","MLN_USD","A","1960",46797.3187,
"FRA","HHEXP","TOT","MLN_USD","A","1961",49784.1453,
"FRA","HHEXP","TOT","MLN_USD","A","1962",54450.8437,
"FRA","HHEXP","TOT","MLN_USD","A","1963",58344.1799,
"FRA","HHEXP","TOT","MLN_USD","A","1964",62129.9454,
"FRA","HHEXP","TOT","MLN_USD","A","1965",66250.8057,
"FRA","HHEXP","TOT","MLN_USD","A","1966",71916.3074,
"FRA","HHEXP","TOT","MLN_USD","A","1967",77616.232,
"FRA","HHEXP","TOT","MLN_USD","A","1968",85537.3518,
"FRA","HHEXP","TOT","MLN_USD","A","1969",96218.6521,
"FRA","HHEXP","TOT","MLN_USD","A","1970",100934.4176,
"FRA","HHEXP","TOT","MLN_USD","A","1971",111715.2896,
"FRA","HHEXP","TOT","MLN_USD","A","1972",121501.2544,
"FRA","HHEXP","TOT","MLN_USD","A","1973",134657.4535,
"FRA","HHEXP","TOT","MLN_USD","A","1974",154441.6548,
"FRA","HHEXP","TOT","MLN_USD","A","1975",168998.5072,
"FRA","HHEXP","TOT","MLN_USD","A","1976",186281.4536,
"FRA","HHEXP","TOT","MLN_USD","A","1977",204037.0914,
"FRA","HHEXP","TOT","MLN_USD","A","1978",225732.3857,
"FRA","HHEXP","TOT","MLN_USD","A","1979",254183.9455,
"FRA","HHEXP","TOT","MLN_USD","A","1980",283876.3841,
"FRA","HHEXP","TOT","MLN_USD","A","1981",322608.8826,
"FRA","HHEXP","TOT","MLN_USD","A","1982",352901.6021,
"FRA","HHEXP","TOT","MLN_USD","A","1983",369445.4458,
"FRA","HHEXP","TOT","MLN_USD","A","1984",388394.7989,
"FRA","HHEXP","TOT","MLN_USD","A","1985",411177.25,
"FRA","HHEXP","TOT","MLN_USD","A","1986",425219.3549,
"FRA","HHEXP","TOT","MLN_USD","A","1987",452063.1296,
"FRA","HHEXP","TOT","MLN_USD","A","1988",480865.9616,
"FRA","HHEXP","TOT","MLN_USD","A","1989",518222.9586,
"FRA","HHEXP","TOT","MLN_USD","A","1990",552282.1305,
"FRA","HHEXP","TOT","MLN_USD","A","1991",575132.3017,
"FRA","HHEXP","TOT","MLN_USD","A","1992",597055.8632,
"FRA","HHEXP","TOT","MLN_USD","A","1993",609841.7151,
"FRA","HHEXP","TOT","MLN_USD","A","1994",632862.5142,
"FRA","HHEXP","TOT","MLN_USD","A","1995",654921.4252,
"FRA","HHEXP","TOT","MLN_USD","A","1996",680197.3307,
"FRA","HHEXP","TOT","MLN_USD","A","1997",698607.4046,
"FRA","HHEXP","TOT","MLN_USD","A","1998",733438.6998,
"FRA","HHEXP","TOT","MLN_USD","A","1999",761756.0578,
"FRA","HHEXP","TOT","MLN_USD","A","2000",827091.7048,
"FRA","HHEXP","TOT","MLN_USD","A","2001",881518.0146,
"FRA","HHEXP","TOT","MLN_USD","A","2002",917901.619,
"FRA","HHEXP","TOT","MLN_USD","A","2003",917669.3519,
"FRA","HHEXP","TOT","MLN_USD","A","2004",951015.487,
"FRA","HHEXP","TOT","MLN_USD","A","2005",1013479.0363,
"FRA","HHEXP","TOT","MLN_USD","A","2006",1081651.2175,
"FRA","HHEXP","TOT","MLN_USD","A","2007",1140825.9262,
"FRA","HHEXP","TOT","MLN_USD","A","2008",1189484.5149,
"FRA","HHEXP","TOT","MLN_USD","A","2009",1198668.4611,
"FRA","HHEXP","TOT","MLN_USD","A","2010",1245914.4026,
"FRA","HHEXP","TOT","MLN_USD","A","2011",1296344.3901,
"FRA","HHEXP","TOT","MLN_USD","A","2012",1303904.1761,
"FRA","HHEXP","TOT","MLN_USD","A","2013",1371760.051,
"FRA","HHEXP","TOT","MLN_USD","A","2014",1390495.8473,
"FRA","HHEXP","TOT","MLN_USD","A","2015",1412916.1517,
"FRA","HHEXP","TOT","MLN_USD","A","2016",1465776.9239,"P"
"FRA","HHEXP","TOT","MLN_USD","A","2017",1535697.9269,"P"
"DEU","HHEXP","TOT","MLN_USD","A","1970",173146.2543,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1971",188078.9335,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1972",206729.6646,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1973",226232.4977,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1974",247637.364,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1975",280266.706,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1976",309619.7931,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1977",341509.1005,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1978",372579.5842,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1979",422111.5158,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1980",472498.3673,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1981",524763.5087,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1982",553644.6144,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1983",585101.129,"E"
"DEU","HHEXP","TOT","MLN_USD","A","1984",620790.3934,"E"
