"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","HHDEBT","TOT","PC_NDI","A","2008",55.5969,
"LTU","HHDEBT","TOT","PC_NDI","A","2009",53.9735,
"LTU","HHDEBT","TOT","PC_NDI","A","2010",51.97263,
"LTU","HHDEBT","TOT","PC_NDI","A","2011",47.28004,
"LTU","HHDEBT","TOT","PC_NDI","A","2012",47.03344,
"LTU","HHDEBT","TOT","PC_NDI","A","2013",44.18729,
"LTU","HHDEBT","TOT","PC_NDI","A","2014",45.26249,
"LTU","HHDEBT","TOT","PC_NDI","A","2015",49.16687,
"LTU","HHDEBT","TOT","PC_NDI","A","2016",47.73812,
"LTU","HHDEBT","TOT","PC_NDI","A","2017",44.48951,
"RUS","HHDEBT","TOT","PC_NDI","A","2011",22.74995,
"RUS","HHDEBT","TOT","PC_NDI","A","2012",26.74683,
"RUS","HHDEBT","TOT","PC_NDI","A","2013",30.43159,
"RUS","HHDEBT","TOT","PC_NDI","A","2014",32.63899,
"RUS","HHDEBT","TOT","PC_NDI","A","2015",30.38412,
"NZL","HHDEBT","TOT","PC_NDI","A","2007",118.7263,
"NZL","HHDEBT","TOT","PC_NDI","A","2008",128.8271,
"NZL","HHDEBT","TOT","PC_NDI","A","2009",123.8104,
"NZL","HHDEBT","TOT","PC_NDI","A","2010",120.5987,
"NZL","HHDEBT","TOT","PC_NDI","A","2011",115.9787,
"NZL","HHDEBT","TOT","PC_NDI","A","2012",116.9066,
"NZL","HHDEBT","TOT","PC_NDI","A","2013",117.6558,
"NZL","HHDEBT","TOT","PC_NDI","A","2014",121.4769,
"NZL","HHDEBT","TOT","PC_NDI","A","2015",121.1529,
"COL","HHDEBT","TOT","PC_NDI","A","2015",43.76945,
"COL","HHDEBT","TOT","PC_NDI","A","2016",45.76284,
